"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1418685_at",-8.3009524584676,7.14995264590435,-8.43413340643686,1.58274487646658e-08,2.61640755473323e-08,9.50660489488687
"1451716_at",-7.38869420379437,6.75118369315953,-8.4341058233018,1.58283666966681e-08,2.61640755473323e-08,9.50655252091382
"1429816_at",-6.56602718811363,5.54098446565693,-8.43222898077917,1.58909546324054e-08,2.62579107497365e-08,9.50298855346832
"1451053_a_at",-5.56170898414658,5.38128288485485,-8.42925440777589,1.59906717267058e-08,2.64130062831086e-08,9.49733896091293
"1435391_at",-6.14899789804119,7.37559505803369,-8.42880346560409,1.60058448984784e-08,2.64283917778317e-08,9.49648236797856
"1416799_at",-6.30566305901434,7.43559282091785,-8.4282708773744,1.60237843746337e-08,2.64483319846222e-08,9.49547064234639
"1425668_a_at",-8.51703719865252,7.36033021333397,-8.42547062003332,1.61184483431033e-08,2.65948502105849e-08,9.49015043435976
"1447789_x_at",-5.59339015601383,4.91901211558161,-8.42407365007424,1.61658887155297e-08,2.66633725761441e-08,9.48749587386553
"1453840_at",-5.43217314392548,6.26763453943445,-8.4207728256234,1.62785552189361e-08,2.68393869125076e-08,9.48122234644046
"1424256_at",-8.90492279498794,8.1306853611559,-8.41989259642338,1.63087363121575e-08,2.68793238962889e-08,9.47954910070287
"1422070_at",-5.3145712179903,5.20166686814129,-8.41855573908779,1.63546844435911e-08,2.69452087381444e-08,9.47700760977182
"1427440_a_at",-6.01552179984784,5.89944276618067,-8.40828752041607,1.67120808765669e-08,2.75239857006913e-08,9.45747746074002
"1432269_a_at",-5.44956149576959,6.1311551469974,-8.40486242177268,1.68330762507546e-08,2.77131412288884e-08,9.45095926181572
"1452798_s_at",-5.9279899078574,6.83787186435853,-8.40237436292803,1.69215351287016e-08,2.78486118079435e-08,9.44622316534739
"1417220_at",-6.73878724893051,6.19479066191188,-8.40200672125171,1.69346465699045e-08,2.78600257756526e-08,9.44552326613031
"1420497_a_at",-6.04534942568821,6.81984993681399,-8.4016452136305,1.69475494512558e-08,2.78710884340557e-08,9.44483502405829
"1454984_at",-7.25136374426298,6.47450893063093,-8.40080313417215,1.6977644113933e-08,2.79104054657258e-08,9.44323178503664
"1419534_at",-5.09692039721581,4.86891529807308,-8.39906397208067,1.70399735181337e-08,2.80026668634977e-08,9.43992023559997
"1428389_s_at",-5.9517836223753,6.70855405905635,-8.39852977525841,1.7059165741168e-08,2.80239973264416e-08,9.4389029732395
"1421000_at",-5.59211514866183,6.38987872899278,-8.39659665359722,1.7128803736884e-08,2.81281520411662e-08,9.43522138845039
"1428750_at",-9.13540236132629,7.3737866002225,-8.39179238067873,1.73031417382923e-08,2.84031794999718e-08,9.42606923551097
"1439125_at",-5.91058968539774,7.28862389180646,-8.39163520339696,1.7308876179433e-08,2.84031794999718e-08,9.42576975145476
"1456683_at",-5.23123881786732,6.0263256299397,-8.39070635684538,1.7342804112129e-08,2.84485052181142e-08,9.42399985752492
"1434380_at",-11.3916462021149,9.41446043627321,-8.38939278113556,1.73909019875569e-08,2.85170333936274e-08,9.4214966417094
"1418637_at",-5.95966014820658,6.93112484764294,-8.38914300772552,1.74000632218449e-08,2.85216879337726e-08,9.42102063046022
"1428950_s_at",-5.23470826310657,6.12635556693571,-8.38527768600981,1.75424715041497e-08,2.87446745206027e-08,9.41365296491695
"1423806_at",-6.04246867428384,6.73117210011288,-8.38109675305656,1.76978596926389e-08,2.89887600121619e-08,9.40568108696155
"1420673_a_at",-5.5514779446126,5.24620604067088,-8.37856571720852,1.77926160796211e-08,2.91333906116772e-08,9.40085377747868
"1424081_at",-6.23010326353162,7.52886083157958,-8.37341332029788,1.79871282209122e-08,2.94411957200781e-08,9.39102379337711
"1455486_at",-5.1469274298103,5.90541634783594,-8.36792128041209,1.81968750374055e-08,2.97737044953703e-08,9.380541255286
"1425519_a_at",-10.9331778762931,11.6837895127244,-8.3627027328248,1.83985109571831e-08,3.00927059201787e-08,9.37057635900046
"1437638_at",-5.50744177775995,6.11923195774464,-8.36088211881796,1.84693966075457e-08,3.01976977515907e-08,9.36709886740873
"1437247_at",-9.28924560368032,8.05571174879699,-8.35971840718823,1.85148530280171e-08,3.02610514526757e-08,9.36487583087061
"1450461_at",-6.06513099188607,7.47238314937175,-8.35751943256318,1.86010632628057e-08,3.03909439980139e-08,9.36067455522207
"1424632_a_at",-7.14236971792007,8.36005276308918,-8.35700024696254,1.86214780544392e-08,3.04132829484342e-08,9.35968250907121
"1433942_at",-6.22458129129871,7.09457413654361,-8.35494466766097,1.87025318497384e-08,3.0534607735856e-08,9.35575434878331
"1419439_at",-5.44306431511331,5.25903859449629,-8.3518021335816,1.88271484128945e-08,3.07269415667754e-08,9.34974776877717
"1456060_at",-8.42133091595786,7.61762372949102,-8.34818619520158,1.89715962652107e-08,3.09514903263528e-08,9.34283442299994
"1449297_at",-4.79411790530231,4.25609102585973,-8.34754488596681,1.89973339055237e-08,3.09822752161306e-08,9.3416080846236
"1453175_at",-5.48322903326454,6.24194119399749,-8.34521618931504,1.90910941182253e-08,3.11137992035841e-08,9.33715451284844
"1440173_x_at",-7.13494976472982,6.94126978631302,-8.34507044707252,1.90969779528316e-08,3.11137992035841e-08,9.33687575641643
"1448694_at",-7.1414511130009,5.964015002126,-8.34495109905587,1.91017976033043e-08,3.11137992035841e-08,9.33664748088645
"1425602_a_at",-5.76289016153481,6.41347529573271,-8.34485771918945,1.91055694511035e-08,3.11137992035841e-08,9.33646887277564
"1426159_x_at",-9.57161282359713,11.2033342843906,-8.34455097656444,1.91179649560269e-08,3.1122749879696e-08,9.33588215511837
"1437051_at",-5.15833845676218,5.95701700533057,-8.3428254096007,1.91878498083743e-08,3.12252490929207e-08,9.33258132701367
"1434306_at",-5.55153522986874,6.48433857508879,-8.33912793787088,1.93384832400295e-08,3.14494400569979e-08,9.32550688535833
"1431377_at",-5.58814009902767,5.07756737144541,-8.33910166018636,1.93395581285994e-08,3.14494400569979e-08,9.3254566001264
"1431825_at",-5.35518999502369,6.44609376136059,-8.33817369850467,1.93775558700456e-08,3.14998755062256e-08,9.32368077444379
"1438868_at",-9.03711023577983,7.62882895142003,-8.33318844579516,1.9583009593051e-08,3.18223905887079e-08,9.31413827062469
"1417953_at",-6.43029525399008,6.95097712840497,-8.32370039151667,1.99802539994416e-08,3.24562210268207e-08,9.29596601127982
"1418561_at",-5.86691771163907,6.37361128353421,-8.31841068551853,2.02053158239018e-08,3.28081238137804e-08,9.28582864446501
"1445727_at",-5.01745413485282,5.61368694031042,-8.31826775025944,2.02114334024597e-08,3.28081238137804e-08,9.28555465792282
"1422479_at",-5.9373075465896,6.69941474149064,-8.31716230207888,2.02588106520795e-08,3.28731995868815e-08,9.28343556325714
"1450983_at",-6.45634322098872,7.61206208277104,-8.31529830034289,2.03389570908227e-08,3.29913827532187e-08,9.27986192267739
"1415960_at",-5.33720317756844,5.54383653129086,-8.31439364460415,2.03779721534525e-08,3.30427866226542e-08,9.27812733231367
"1425058_at",-6.16655831111319,6.9676869936467,-8.31161795412798,2.0498160913193e-08,3.322572902602e-08,9.27280441416969
"1453864_at",-6.12396887776817,6.85417336211284,-8.31016732753668,2.05612639184648e-08,3.33160422184608e-08,9.27002208051877
"1451026_at",-4.96500628090987,5.61938130502301,-8.30919742906865,2.06035665457806e-08,3.33725991698443e-08,9.26816161041844
"1419462_s_at",-5.60725192461737,6.38261058052001,-8.30860662988293,2.06293784682982e-08,3.3402414311017e-08,9.26702826071697
"1427891_at",-7.36001124986595,8.78446782315881,-8.30269795124129,2.08893666938852e-08,3.38112426107341e-08,9.25569044368408
"1450937_at",-5.41653865289805,5.96808755647008,-8.29824110359999,2.10877032275686e-08,3.41200248420237e-08,9.24713484799328
"1436666_at",-5.41136724669979,5.0778014355114,-8.2957009040522,2.12016124351412e-08,3.42920307260386e-08,9.2422571595646
"1434618_at",-6.38909168792448,6.93535185228002,-8.29436063022363,2.12619689460338e-08,3.43773268514547e-08,9.23968316053809
"1448767_s_at",-6.17668568256414,5.81551780675207,-8.29363384013948,2.12947724092839e-08,3.44180287847653e-08,9.23828724100844
"1452463_x_at",-10.6548619395814,11.6899884868618,-8.29329222691397,2.1310209022303e-08,3.44306421560204e-08,9.23763108825478
"1449112_at",-5.82842425134095,5.5797796092581,-8.28398970011877,2.17350244238136e-08,3.51044379433667e-08,9.21975626771036
"1437253_at",-6.57893569817733,7.52209566522993,-8.28252253189727,2.18028168978308e-08,3.52013267810002e-08,9.21693586595151
"1418216_at",-7.3524090472789,6.77534859200951,-8.28134860741421,2.1857216408484e-08,3.52765306685765e-08,9.21467893702296
"1427318_s_at",-7.10215698581747,5.63430952968669,-8.28043202035073,2.18997880729187e-08,3.5332597996043e-08,9.21291660239634
"1451649_a_at",-5.91990076974869,6.80461677207506,-8.28021837589664,2.19097232331257e-08,3.53359890971147e-08,9.21250580636573
"1449283_a_at",-5.21121214971073,5.51389614384827,-8.2791647730233,2.19587870981132e-08,3.54024619726908e-08,9.21047983200791
"1417694_at",-6.8601420674765,5.93546357027313,-8.27741668492529,2.20404412226217e-08,3.55120258622335e-08,9.20711804808597
"1460363_at",-6.4225342429683,7.10647475069025,-8.27737290945698,2.20424900053766e-08,3.55120258622335e-08,9.20703385645458
"1422497_at",-6.9585638056133,7.71697980181048,-8.27676740155349,2.20708491530122e-08,3.55450198247904e-08,9.20586927624362
"1438528_at",-5.392323990072,6.1080687426619,-8.27587969178438,2.21124932308395e-08,3.55993779315907e-08,9.20416183032384
"1450521_a_at",-6.37976839042965,6.11266810384354,-8.27485862434339,2.21604934118653e-08,3.56639264291561e-08,9.20219772808916
"1429418_at",-5.08999940698378,5.79203254177978,-8.27373636218827,2.22133744986562e-08,3.57362811567183e-08,9.20003878187731
"1448681_at",-7.99017394967668,6.79531643717941,-8.27346104368428,2.22263673632866e-08,3.57444360697989e-08,9.1995091091892
"1460116_s_at",-5.83129714734103,5.45676286234276,-8.2686990511016,2.24523380751474e-08,3.60949740046293e-08,9.19034585326992
"1437901_a_at",-4.92246132544095,6.01539901882975,-8.26721183705748,2.25233944375506e-08,3.6196306486566e-08,9.18748335737778
"1454987_a_at",-5.99595962119554,7.21232088405933,-8.26530223217916,2.26149714739866e-08,3.63305328771914e-08,9.1838073629045
"1426863_at",-5.85735519148847,6.85172530278684,-8.26488214689759,2.26351684754177e-08,3.63500338172337e-08,9.18299862107702
"1419349_a_at",-6.63794795809208,6.3301133622947,-8.26399990814839,2.26776455195606e-08,3.63933228058811e-08,9.18130005852508
"1450377_at",-7.4636191392871,7.13644304997607,-8.2639871600953,2.26782598996524e-08,3.63933228058811e-08,9.18127551397537
"1426158_at",-5.97469552070018,7.19506394826748,-8.26356375397882,2.26986752869159e-08,3.64131309456891e-08,9.18046029171901
"1436281_at",-4.72810974181975,5.35618665575626,-8.26336140325873,2.27084387193662e-08,3.64158432502883e-08,9.18007067759361
"1416015_s_at",-5.53349505194865,6.74946317884035,-8.25764093113576,2.29862479581566e-08,3.68482461049198e-08,9.16905360306136
"1419334_at",-5.58985308574147,6.16070616193899,-8.25736576791633,2.29996988635646e-08,3.68567110385577e-08,9.16852353635034
"1423228_at",-5.21924879092615,4.90391119654299,-8.25496708292978,2.31172984197688e-08,3.70320075183157e-08,9.16390227519258
"1439323_a_at",-6.97999646612369,7.87754046245447,-8.25305417647689,2.3211525434787e-08,3.71697519475769e-08,9.16021626067335
"1424616_s_at",-7.6761189671321,6.12805715035603,-8.25172489848986,2.32772365172227e-08,3.72617508620268e-08,9.15765451344829
"1416731_at",-7.05159756865945,8.24052260909812,-8.25012278687294,2.33566893354806e-08,3.73756742080004e-08,9.1545666015654
"1449498_at",-6.76637772221066,5.78486050492374,-8.24962807492751,2.33812797406924e-08,3.74017563511572e-08,9.15361301202084
"1422967_a_at",-6.55677020131119,5.91427840210778,-8.24443613567223,2.36409662369306e-08,3.78037570701148e-08,9.14360290101945
"1427956_at",-5.04120405820249,5.65835343925731,-8.24336276444559,2.36950226468506e-08,3.78767707866559e-08,9.14153290448433
"1424716_at",-5.23434885010639,4.96909459723382,-8.24289748318829,2.3718494349478e-08,3.79008600816491e-08,9.14063555352612
"1451601_a_at",-5.78942481914769,6.53467225711579,-8.23901669455529,2.39152004208298e-08,3.82016533634431e-08,9.1331496658019
"1418018_at",-7.3611574623303,6.72558269632556,-8.23503422222927,2.41188070093512e-08,3.85132525377639e-08,9.12546518465865
"1437395_at",-7.68013468329561,8.65855657486753,-8.23042434499457,2.43567199172721e-08,3.88793926209534e-08,9.11656697986467
"1451723_at",-5.87495696334634,6.55088880468903,-8.2259166896818,2.45916937183195e-08,3.92405837861123e-08,9.10786287365362
"1452843_at",-5.44968865540607,6.62067329036569,-8.22243274892579,2.47749015126165e-08,3.95189465075718e-08,9.101133342165
"1422716_a_at",-5.31197179294792,5.87150773593672,-8.22015554984766,2.48954098990298e-08,3.96971346958372e-08,9.09673370978759
"1432826_a_at",-5.50554886332348,4.98465429157478,-8.21852495709741,2.49820707367827e-08,3.9821244202695e-08,9.09358284612876
"1435174_at",-6.76246165631697,7.8178243157023,-8.21650346438944,2.50899379383395e-08,3.99677387342853e-08,9.08967605231244
"1420361_at",-9.87677645137079,8.42989240290793,-8.21647061035418,2.50916949890259e-08,3.99677387342853e-08,9.08961255239718
"1456661_at",-5.45799343973114,6.10255371338214,-8.21548613063756,2.51444042729998e-08,4.00375600690088e-08,9.08770968255812
"1417279_at",-6.7407030981255,7.10963128795274,-8.20581382197217,2.56683627272697e-08,4.08574397539568e-08,9.06900631776799
"1427711_a_at",-7.89397520456183,6.78330966396138,-8.2040496797935,2.57651333574257e-08,4.09970076103518e-08,9.06559341368177
"1423746_at",-7.3603370416233,8.3065669652047,-8.2027710683752,2.58355052325085e-08,4.10944866374632e-08,9.06311951154854
"1427692_a_at",-5.25672461366342,4.42236672986959,-8.19948870540761,2.60170663075828e-08,4.13686944354973e-08,9.05676750950856
"1430152_at",-5.01793230089952,5.70062878176833,-8.19829395690079,2.60834783560936e-08,4.1459679656215e-08,9.05445502345196
"1456893_at",-9.4718938085618,8.45641197775535,-8.1978492368098,2.61082433902816e-08,4.14844261830082e-08,9.05359419194134
"1455660_at",-12.3895985878383,10.5520663122764,-8.19020202058282,2.653789913791e-08,4.214051928405e-08,9.03878686050489
"1454952_s_at",-6.05969661905146,6.63994672720527,-8.19016777763017,2.65398393451532e-08,4.214051928405e-08,9.03872053517669
"1437262_x_at",-5.11165414439338,5.63249742657121,-8.18912283855081,2.65991158982501e-08,4.22197789644638e-08,9.03669649976974
"1416313_at",-5.22817393839281,6.38396545118321,-8.18867351779234,2.66246465217208e-08,4.22454380793115e-08,9.03582611791397
"1435543_at",-5.53991129895279,6.29205387406243,-8.18122200405202,2.70517421653596e-08,4.29080200098231e-08,9.02138714104495
"1438429_at",-5.24072476087179,6.3864128839955,-8.18073953258317,2.70796377036865e-08,4.29371689565306e-08,9.02045194501077
"1424029_at",-5.50854820603479,6.87148795308461,-8.17836561274299,2.72173248558234e-08,4.31403205989527e-08,9.01584993943267
"1423411_at",-7.14713318930421,5.657127366833,-8.17809750274521,2.72329204312814e-08,4.31498784915738e-08,9.01533013448676
"1459981_s_at",-6.66998768243837,7.69689729368353,-8.17766283368295,2.72582240548805e-08,4.31748064296228e-08,9.01448738509902
"1420464_s_at",-11.7350916869968,10.3145869083381,-8.17294335756518,2.75345242079634e-08,4.35971353815806e-08,9.00533522032679
"1421411_at",-5.54027544818094,4.87690080069871,-8.16022787609209,2.8293383973386e-08,4.47829667031384e-08,8.9806595906417
"1428466_at",-7.02120492132203,8.15060946572193,-8.15797756627959,2.84299081807409e-08,4.49832745714915e-08,8.97629001033459
"1422502_at",-7.3409789960818,8.43599694771206,-8.15771167038614,2.84460845641572e-08,4.49930881728307e-08,8.9757736497633
"1436247_at",-5.59472732395261,6.25511579110121,-8.15615337638342,2.85410775514175e-08,4.51275151890797e-08,8.97274727462555
"1416802_a_at",-7.72349428651688,5.97077680805105,-8.15115673684486,2.88478783249402e-08,4.55966289852156e-08,8.96304069868
"1437514_at",-10.1968264433134,8.77573467283194,-8.14889970844006,2.89875739246021e-08,4.58013821274536e-08,8.95865486734989
"1416416_x_at",-6.7967100552379,6.91807624911486,-8.14448935474713,2.92625593925414e-08,4.62196797688215e-08,8.95008241858542
"1457264_at",-5.71512127861735,6.45866964569831,-8.14370872373931,2.93115106614236e-08,4.6280792647421e-08,8.94856478119381
"1448429_at",-11.0476860773726,8.83261521463102,-8.14266721337419,2.93769522231955e-08,4.63678906503971e-08,8.94653981552736
"1418069_at",-6.91466955481946,6.89236476961808,-8.14001118324375,2.95445209395263e-08,4.66084998087428e-08,8.94137503722772
"1421304_at",-9.38055248344107,7.13073151692173,-8.13992369110987,2.95500575156295e-08,4.66084998087428e-08,8.94120488578516
"1450446_a_at",-9.21027916765054,7.4760452308341,-8.13561053145826,2.98243258700482e-08,4.7024653617542e-08,8.93281532846116
"1444064_at",-8.58820784765054,7.2779909490937,-8.13356585843199,2.99552579833973e-08,4.72145942568502e-08,8.92883720336775
"1427983_at",-6.58038375162773,7.81995846373603,-8.13314329927448,2.99823905367291e-08,4.72408535491391e-08,8.92801498878604
"1421375_a_at",-12.5487824871401,11.2194342173617,-8.13175946993956,3.00714234754116e-08,4.73645919335131e-08,8.92532214144265
"1436422_at",-4.8380315759298,5.54383147910572,-8.12681321253309,3.03918865832511e-08,4.78526353846582e-08,8.91569457690949
"1433441_at",-10.2315811880576,8.98817140294261,-8.12653380985182,3.04100933314536e-08,4.78645956099746e-08,8.91515062373841
"1451941_a_at",-7.52388209719914,7.73264685746603,-8.12569742426231,3.04646619352477e-08,4.79337600243818e-08,8.91352223923952
"1435149_at",-6.59794124850519,7.90283508667312,-8.1238661523041,3.05844923828447e-08,4.81055248043977e-08,8.90995649803236
"1429201_at",-6.28503642150718,7.20468682106111,-8.11901403081068,3.09043447624635e-08,4.85916693006179e-08,8.90050620533969
"1428509_at",-6.21186473981027,7.1322698537742,-8.11846435423657,3.09407959180618e-08,4.86320314935111e-08,8.89943538884085
"1425087_at",-5.3317090392144,5.58332511235957,-8.1150146427099,3.11705718107619e-08,4.89761231063556e-08,8.89271397927984
"1456341_a_at",-8.18727788340265,7.79706786303389,-8.11396631142552,3.12407456186053e-08,4.90692909072175e-08,8.89067104421045
"1423161_s_at",-5.44781373168752,4.9847721579828,-8.11185816586445,3.13823544635285e-08,4.92745565558569e-08,8.88656227595837
"1418825_at",-11.1894921100254,9.04490378022653,-8.11104175477412,3.14373718917728e-08,4.93437663896267e-08,8.88497090681706
"1443021_at",-4.99549409317556,4.72135592775031,-8.1064412573274,3.17492573066971e-08,4.98159651166993e-08,8.87600155108749
"1417741_at",-11.6245175911757,10.2127871725886,-8.10579176141923,3.17935449131181e-08,4.98681088675506e-08,8.87473499518632
"1425335_at",-6.28526081689423,7.17525948587918,-8.10266588281273,3.20075821302038e-08,5.01863757349146e-08,8.86863842145524
"1460268_at",-6.98573072979931,5.76957393544505,-8.10188313121375,3.20614109662313e-08,5.02533095443605e-08,8.86711153839966
"1455362_at",-5.51473007859677,5.89130734866864,-8.09956846321677,3.22211333962376e-08,5.04861176625314e-08,8.86259584476689
"1422115_a_at",-5.58758670375926,6.49238930796389,-8.09291240448943,3.2685009128664e-08,5.11951653400705e-08,8.84960584572924
"1436395_at",-7.54607489796415,8.63287539739921,-8.09205705896699,3.27451163523586e-08,5.12715098457096e-08,8.84793604627467
"1426297_at",-6.65767064197046,7.59620121408034,-8.09179847253327,3.27633102343495e-08,5.12821972474499e-08,8.8474312131395
"1428694_at",-6.58676633028065,7.52908308536559,-8.09078992277514,3.28343702365634e-08,5.13755963014698e-08,8.84546214158674
"1434510_at",-6.33642110241304,5.19590488087107,-8.09023297493007,3.28736793949199e-08,5.14158646304824e-08,8.84437469999448
"1416383_a_at",-5.90766035114359,6.88864443801669,-8.09010240921536,3.28829016756688e-08,5.14158646304824e-08,8.84411976319689
"1417840_at",-9.23175228407952,8.08683789517552,-8.08945607582415,3.29285935241779e-08,5.146946825626e-08,8.84285772212784
"1452099_at",-5.64447931182706,6.74223799456485,-8.08913663172419,3.29512004006161e-08,5.14869639789329e-08,8.84223394625752
"1445106_at",-5.17739200822496,5.70378511531941,-8.08771632652877,3.30519080987624e-08,5.16264395545419e-08,8.83946033465149
"1451370_at",-5.87672820869363,7.09744438844665,-8.08732716302008,3.30795572356127e-08,5.1651742017947e-08,8.83870031020455
"1421210_at",-5.97133630205993,6.55248567262175,-8.08517102648952,3.32331773536537e-08,5.18635349334277e-08,8.83448901206091
"1441153_at",-5.35373049235262,6.23515304625006,-8.08510083066258,3.32381909759565e-08,5.18635349334277e-08,8.83435189555036
"1419665_a_at",-9.5192081003247,7.24582837269888,-8.08418500221005,3.33036738839901e-08,5.19477430465696e-08,8.83256289802316
"1431820_at",-4.94166830699392,5.97741177570264,-8.07527286192967,3.39478765940196e-08,5.29342797496102e-08,8.81514689356957
"1420353_at",-4.9349410020478,5.62148841044994,-8.07345485598688,3.40808556604065e-08,5.31101978392823e-08,8.81159264067974
"1448383_at",-7.95416078776664,6.4154933733252,-8.07340863401457,3.40842435701003e-08,5.31101978392823e-08,8.81150226867939
"1417208_at",-5.42464118278104,5.61291278430115,-8.07323377331617,3.40970633859432e-08,5.31118276705766e-08,8.81116038255691
"1422094_a_at",-4.73762076105993,5.57653802948724,-8.06800256142557,3.44828898637399e-08,5.36942755178912e-08,8.80093015005442
"1428248_at",-6.19270042409175,7.06211427627755,-8.06727018421209,3.45372634678297e-08,5.37603849218012e-08,8.7994975610726
"1454838_s_at",-4.77755077517156,3.82592244410813,-8.06655078295158,3.45907595861882e-08,5.3825083302275e-08,8.79809027240137
"1422495_a_at",-8.10464549524044,9.47576234521993,-8.06634734880784,3.46059028136108e-08,5.38300784800683e-08,8.79769230099558
"1450071_at",-6.17778821640629,7.0003047187015,-8.06536326115019,3.46792526712908e-08,5.39255804206112e-08,8.79576707183371
"1434106_at",-6.1000231129281,7.40343633048083,-8.06383505601715,3.47934760283341e-08,5.40845521584476e-08,8.79277705298731
"1434188_at",-5.63593987740779,5.28105305494883,-8.06331069220663,3.48327579312906e-08,5.41269621178271e-08,8.79175102165966
"1439675_at",-4.97011443036435,4.5552737092001,-8.0603391302586,3.50562314692564e-08,5.44554614868512e-08,8.78593570469022
"1435584_at",-5.49828573046956,5.98003206453002,-8.05970700809341,3.51039595844795e-08,5.45108301843674e-08,8.78469846975094
"1438940_x_at",-8.10231948388115,9.45280496625171,-8.05674623852274,3.53284027299691e-08,5.48404765020271e-08,8.77890260660248
"1436767_at",-5.04979995192345,6.06142750130208,-8.05611373492294,3.53765411745165e-08,5.48963113994646e-08,8.77766426954539
"1424471_at",-5.04134430521909,5.42137951377325,-8.05388040483471,3.55470554535975e-08,5.51419419364437e-08,8.77329127930116
"1419212_at",-7.27319816349455,7.76522312403269,-8.05348001766484,3.55777141988964e-08,5.51705289622626e-08,8.7725072154435
"1452514_a_at",-7.6242600307567,5.91523006388215,-8.0522415465526,3.56727196617863e-08,5.52988448090439e-08,8.77008180304818
"1422259_a_at",-5.89249144230787,4.41357731643672,-8.04989940805025,3.58531037223241e-08,5.5559378526762e-08,8.76549432086247
"1435292_at",-5.02988493676633,6.07171765759995,-8.04449971544694,3.62725552410076e-08,5.61900744135252e-08,8.75491482183708
"1451458_at",-6.22280666741228,5.65245207734003,-8.04359431802674,3.63433797752968e-08,5.62804621237088e-08,8.75314045006082
"1460167_at",-5.84837456075414,6.0085660265434,-8.04308374299268,3.6383382125976e-08,5.63230737029093e-08,8.75213978327344
"1428848_a_at",-6.74004590967151,7.71650998473227,-8.04202550738421,3.64664366886744e-08,5.64160138929224e-08,8.75006563656642
"1425037_at",-7.25215991729967,6.08460095045051,-8.04188138827652,3.64777628133207e-08,5.64160138929224e-08,8.7497831488927
"1421223_a_at",-8.70554864373358,7.17567775013362,-8.04184099051594,3.64809382677133e-08,5.64160138929224e-08,8.74970396471223
"1428171_at",-5.67707150037073,6.83608961789562,-8.03900083302423,3.67049023524861e-08,5.67429110733601e-08,8.74413629486125
"1424333_at",-6.28985560481001,6.91157275932329,-8.03801427149525,3.67830294624269e-08,5.68442089431338e-08,8.74220200511123
"1455735_at",-6.78864487493863,7.35327281858779,-8.03326023441815,3.71619133805497e-08,5.74100654998835e-08,8.73287892618522
"1430404_at",-4.98364176725531,5.55285463944771,-8.03186059634333,3.7274224027309e-08,5.75638564146494e-08,8.73013344093442
"1456103_at",-7.37678446727579,7.65407796790588,-8.02588934380272,3.77573095706638e-08,5.82899464316441e-08,8.71841698083631
"1424977_at",-4.70118124684012,3.68838899598538,-8.02465770147314,3.78577503911576e-08,5.84250126631926e-08,8.71599962685784
"1456393_at",-6.82714772099938,8.39219148630414,-8.02238616869893,3.80437161502186e-08,5.86919300799029e-08,8.71154064949532
"1452414_s_at",-6.40551792965813,5.58555370542073,-8.02162183453505,3.81065017146183e-08,5.87686937554335e-08,8.71004009402089
"1435343_at",-8.12259002134438,9.01566195688775,-8.02071709877979,3.81809582250387e-08,5.886339800176e-08,8.70826378136034
"1429882_at",-6.88706523977213,8.34943622838618,-8.01944197800101,3.82861502739962e-08,5.90054061790219e-08,8.70576005601025
"1421028_a_at",-5.44166270042985,6.38505017402095,-8.01480589533441,3.86711264507033e-08,5.95783645557112e-08,8.69665487116636
"1448741_at",-5.26408244893604,4.81548208767732,-8.01398923961633,3.87393522307201e-08,5.96630993215358e-08,8.69505062547174
"1425718_a_at",-7.38445370446533,8.45108906623243,-8.01046481349088,3.90352162098156e-08,6.00846896715618e-08,8.68812601530258
"1452731_x_at",-4.50125845855675,5.13579626967768,-8.01041124789889,3.90397307531252e-08,6.00846896715618e-08,8.68802075741092
"1450172_at",-5.51316475111512,6.29803710819617,-8.00877724125477,3.91777042961259e-08,6.02764747884802e-08,8.68480967287098
"1427165_at",-8.58876173002726,7.25983139845122,-8.00763825069188,3.92741758727788e-08,6.04042984528146e-08,8.68257112717541
"1429061_at",-5.56636636295666,6.23233805130369,-8.00725623261517,3.93065871888565e-08,6.04335428796632e-08,8.68182027225282
"1438687_at",-6.07480639796158,6.36487743112103,-8.00132851678262,3.98130493122468e-08,6.11913681252285e-08,8.67016644716339
"1424302_at",-10.5067867699016,8.94168851129006,-8.00032896936768,3.98991094481138e-08,6.13027529701776e-08,8.66820080637909
"1454197_a_at",-6.37927628468622,5.64886970524105,-8.00015917364454,3.99137477102035e-08,6.13043636093729e-08,8.6678668823344
"1417883_at",-5.35158358879641,6.02939881021784,-7.99905071057899,4.00094452820475e-08,6.14304314728783e-08,8.66568684343771
"1436729_at",-5.48874688659925,6.31957756256907,-7.99872229534923,4.00378438378673e-08,6.14531179151478e-08,8.66504090502506
"1444102_at",-4.90855761290763,5.71609514490014,-7.99854298693474,4.00533576541075e-08,6.14560191760812e-08,8.66468822792663
"1416022_at",-7.33322113198084,6.59454000741238,-7.99753339389515,4.01408234305187e-08,6.15692806851648e-08,8.66270239155347
"1424524_at",-10.3473555965764,7.7915524537265,-7.99581131876618,4.02904685011246e-08,6.17778053734102e-08,8.65931475849804
"1434295_at",-7.58252037645402,8.47401134069946,-7.99537702946043,4.03282979454511e-08,6.18147985157764e-08,8.65846035971376
"1459742_at",-4.59572627520543,3.5305088963964,-7.99428138958861,4.04238977935278e-08,6.19402863269715e-08,8.65630472226562
"1424181_at",-7.53546534861449,8.23449249533645,-7.99333475378936,4.0506684016853e-08,6.20460616638451e-08,8.65444209455501
"1425245_a_at",-5.03222916708889,5.75479052845189,-7.99181896702913,4.06396076082951e-08,6.22285369725116e-08,8.65145929729608
